exercise_name,muscle_slug,role
Smith Incline Reverse-grip Press,posterior_deltoid,secondary
Smith Incline Shoulder Raises,serratus_anterior,primary
Smith Incline Shoulder Raises,lateral_deltoid,secondary
Smith Incline Shoulder Raises,trapezius,secondary
Smith Leg Press,gluteus_maximus,primary
Smith Leg Press,quadriceps,secondary
Smith Leg Press,hamstrings,secondary
Smith Leg Press,calves,secondary
Smith Low Bar Squat,gluteus_maximus,primary
Smith Low Bar Squat,quadriceps,secondary
Smith Low Bar Squat,hamstrings,secondary
Smith Low Bar Squat,calves,secondary
Smith Machine Bicep Curl,biceps_brachii,primary
Smith Machine Bicep Curl,forearms,secondary
Smith Machine Decline Close Grip Bench Press,triceps_brachii,primary
Smith Machine Decline Close Grip Bench Press,pectoralis_major,secondary
Smith Machine Decline Close Grip Bench Press,anterior_deltoid,secondary
Smith Machine Incline Tricep Extension,triceps_brachii,primary
Smith Machine Incline Tricep Extension,lateral_deltoid,secondary
Smith Machine Reverse Decline Close Grip Bench Press,pectoralis_major,primary
Smith Machine Reverse Decline Close Grip Bench Press,triceps_brachii,secondary
Smith Machine Reverse Decline Close Grip Bench Press,posterior_deltoid,secondary
Smith Narrow Row,trapezius,primary
Smith Narrow Row,biceps_brachii,secondary
Smith Narrow Row,posterior_deltoid,secondary
Smith One Arm Row,trapezius,primary
Smith One Arm Row,biceps_brachii,secondary
Smith One Arm Row,forearms,secondary
Smith One Leg Floor Calf Raise,calves,primary
Smith One Leg Floor Calf Raise,hamstrings,secondary
Smith One Leg Floor Calf Raise,gluteus_maximus,secondary
Smith Rear Delt Row,posterior_deltoid,primary
Smith Rear Delt Row,trapezius,secondary
Smith Rear Delt Row,rhomboids,secondary
Smith Rear Delt Row,biceps_brachii,secondary
Smith Reverse Calf Raises,calves,primary
Smith Reverse Calf Raises,hamstrings,secondary
Smith Reverse Grip Bent Over Row,trapezius,primary
Smith Reverse Grip Bent Over Row,biceps_brachii,secondary
Smith Reverse Grip Bent Over Row,forearms,secondary
Smith Reverse-grip Press,pectoralis_major,primary
Smith Reverse-grip Press,triceps_brachii,secondary
Smith Reverse-grip Press,posterior_deltoid,secondary
Smith Seated One Leg Calf Raise,calves,primary
Smith Seated One Leg Calf Raise,hamstrings,secondary
Smith Seated Shoulder Press,anterior_deltoid,primary
Smith Seated Shoulder Press,triceps_brachii,secondary
Smith Seated Shoulder Press,trapezius,secondary
Smith Seated Wrist Curl,forearms,primary
Smith Seated Wrist Curl,biceps_brachii,secondary
Smith Seated Wrist Curl,brachialis,secondary
Smith Shoulder Press,anterior_deltoid,primary
Smith Shoulder Press,triceps_brachii,secondary
Smith Shoulder Press,trapezius,secondary
Smith Shrug,trapezius,primary
Smith Shrug,lateral_deltoid,secondary
Smith Single Leg Split Squat,quadriceps,primary
Smith Single Leg Split Squat,gluteus_maximus,secondary
Smith Single Leg Split Squat,hamstrings,secondary
Smith Sprint Lunge,gluteus_maximus,primary
Smith Sprint Lunge,quadriceps,secondary
Smith Sprint Lunge,hamstrings,secondary
Smith Sprint Lunge,calves,secondary
Smith Squat,gluteus_maximus,primary
Smith Squat,quadriceps,secondary
Smith Squat,hamstrings,secondary
Smith Squat,calves,secondary
Smith Standing Back Wrist Curl,forearms,primary
Smith Standing Back Wrist Curl,biceps_brachii,secondary
Smith Standing Back Wrist Curl,triceps_brachii,secondary
Smith Standing Behind Head Military Press,anterior_deltoid,primary
Smith Standing Behind Head Military Press,triceps_brachii,secondary
Smith Standing Behind Head Military Press,trapezius,secondary
Smith Standing Leg Calf Raise,calves,primary
Smith Standing Leg Calf Raise,hamstrings,secondary
Smith Standing Leg Calf Raise,gluteus_maximus,secondary
Smith Standing Military Press,anterior_deltoid,primary
Smith Standing Military Press,triceps_brachii,secondary
Smith Standing Military Press,trapezius,secondary
Smith Sumo Squat,gluteus_maximus,primary
Smith Sumo Squat,quadriceps,secondary
Smith Sumo Squat,hamstrings,secondary
Smith Sumo Squat,calves,secondary
Smith Toe Raise,calves,primary
Smith Upright Row,lateral_deltoid,primary
Smith Upright Row,trapezius,secondary
Smith Upright Row,biceps_brachii,secondary
Smith Wide Grip Bench Press,pectoralis_major,primary
Smith Wide Grip Bench Press,triceps_brachii,secondary
Smith Wide Grip Bench Press,anterior_deltoid,secondary
Smith Wide Grip Decline Bench Press,pectoralis_major,primary
Smith Wide Grip Decline Bench Press,triceps_brachii,secondary
Smith Wide Grip Decline Bench Press,anterior_deltoid,secondary
Snatch Pull,quadriceps,primary
Snatch Pull,hamstrings,secondary
Snatch Pull,gluteus_maximus,secondary
Snatch Pull,calves,secondary
Spell Caster,rectus_abdominis,primary
Spell Caster,obliques,secondary
Spell Caster,erector_spinae,secondary
Sphinx,erector_spinae,primary
Sphinx,gluteus_maximus,secondary
Sphinx,hamstrings,secondary
Spider Crawl Push Up,gluteus_maximus,primary
Spider Crawl Push Up,rectus_abdominis,secondary
Spider Crawl Push Up,pectoralis_major,secondary
Spider Crawl Push Up,anterior_deltoid,secondary
Spine Stretch,erector_spinae,primary
Spine Stretch,hamstrings,secondary
Spine Stretch,gluteus_maximus,secondary
Spine Twist,rectus_abdominis,primary
Spine Twist,obliques,secondary
Spine Twist,erector_spinae,secondary
Split Squats,quadriceps,primary
Split Squats,gluteus_maximus,secondary
Split Squats,hamstrings,secondary
Split Squats,calves,secondary
Squat Jerk,quadriceps,primary
Squat Jerk,gluteus_maximus,secondary
Squat Jerk,hamstrings,secondary
Squat Jerk,calves,secondary
Squat Jerk,rectus_abdominis,secondary
Squat On Bosu Ball,quadriceps,primary
Squat On Bosu Ball,gluteus_maximus,secondary
Squat On Bosu Ball,hamstrings,secondary
Squat On Bosu Ball,calves,secondary
Squat To Overhead Reach,quadriceps,primary
Squat To Overhead Reach,gluteus_maximus,secondary
Squat To Overhead Reach,hamstrings,secondary
Squat To Overhead Reach,rectus_abdominis,secondary
Squat To Overhead Reach With Twist,quadriceps,primary
Squat To Overhead Reach With Twist,gluteus_maximus,secondary
Squat To Overhead Reach With Twist,hamstrings,secondary
Squat To Overhead Reach With Twist,rectus_abdominis,secondary
Stability Ball Crunch (full Range Hands Behind Head),rectus_abdominis,primary
Stability Ball Crunch (full Range Hands Behind Head),hip_flexors,secondary
Stalder Press,triceps_brachii,primary
Stalder Press,anterior_deltoid,secondary
Stalder Press,rectus_abdominis,secondary
Standing Archer,trapezius,primary
Standing Archer,lateral_deltoid,secondary
Standing Archer,biceps_brachii,secondary
Standing Archer,forearms,secondary
Standing Behind Neck Press,anterior_deltoid,primary
Standing Behind Neck Press,triceps_brachii,secondary
Standing Behind Neck Press,trapezius,secondary
Standing Calf Raise (on A Staircase),calves,primary
Standing Calves,calves,primary
Standing Calves,hamstrings,secondary
Standing Calves,gluteus_maximus,secondary
Standing Calves Calf Stretch,calves,primary
Standing Calves Calf Stretch,hamstrings,secondary
Standing Calves Calf Stretch,gluteus_maximus,secondary
Standing Hamstring And Calf Stretch With Strap,hamstrings,primary
Standing Hamstring And Calf Stretch With Strap,calves,secondary
Standing Lateral Stretch,latissimus_dorsi,primary
Standing Lateral Stretch,lateral_deltoid,secondary
Standing Lateral Stretch,obliques,secondary
Standing Pelvic Tilt,erector_spinae,primary
Standing Pelvic Tilt,rectus_abdominis,secondary
Standing Single Leg Curl,hamstrings,primary
Standing Single Leg Curl,gluteus_maximus,secondary
Standing Wheel Rollerout,rectus_abdominis,primary
Standing Wheel Rollerout,erector_spinae,secondary
Standing Wheel Rollerout,lateral_deltoid,secondary
Straddle Maltese,rectus_abdominis,primary
Straddle Maltese,lateral_deltoid,secondary
Straddle Maltese,pectoralis_major,secondary
Straddle Planche,rectus_abdominis,primary
Straddle Planche,lateral_deltoid,secondary
Straddle Planche,triceps_brachii,secondary
Straddle Planche,pectoralis_major,secondary
Straight Leg Outer Hip Abductor,gluteus_medius,primary
Straight Leg Outer Hip Abductor,gluteus_maximus,secondary
Straight Leg Outer Hip Abductor,hamstrings,secondary
Superman Push-up,pectoralis_major,primary
Superman Push-up,rectus_abdominis,secondary
Superman Push-up,anterior_deltoid,secondary
Suspended Abdominal Fallout,rectus_abdominis,primary
Suspended Abdominal Fallout,obliques,secondary
Suspended Abdominal Fallout,hip_flexors,secondary
Suspended Push-up,pectoralis_major,primary
Suspended Push-up,triceps_brachii,secondary
Suspended Push-up,anterior_deltoid,secondary
Suspended Push-up,rectus_abdominis,secondary
Suspended Reverse Crunch,rectus_abdominis,primary
Suspended Reverse Crunch,hip_flexors,secondary
Suspended Row,trapezius,primary
Suspended Row,biceps_brachii,secondary
Suspended Row,lateral_deltoid,secondary
Suspended Split Squat,quadriceps,primary
Suspended Split Squat,gluteus_maximus,secondary
Suspended Split Squat,hamstrings,secondary
Suspended Split Squat,calves,secondary
Swimmer Kicks V. 2 (male),gluteus_maximus,primary
Swimmer Kicks V. 2 (male),hamstrings,secondary
Swimmer Kicks V. 2 (male),quadriceps,secondary
Swimmer Kicks V. 2 (male),calves,secondary
Three Bench Dip,triceps_brachii,primary
Three Bench Dip,pectoralis_major,secondary
Three Bench Dip,anterior_deltoid,secondary
Tire Flip,gluteus_maximus,primary
Tire Flip,hamstrings,secondary
Tire Flip,quadriceps,secondary
Tire Flip,rectus_abdominis,secondary
Trap Bar Deadlift,gluteus_maximus,primary
Trap Bar Deadlift,hamstrings,secondary
Trap Bar Deadlift,quadriceps,secondary
Trap Bar Deadlift,erector_spinae,secondary
Triceps Dip,triceps_brachii,primary
Triceps Dip,pectoralis_major,secondary
Triceps Dip,anterior_deltoid,secondary
Triceps Dip (bench Leg),triceps_brachii,primary
Triceps Dip (bench Leg),pectoralis_major,secondary
Triceps Dip (bench Leg),anterior_deltoid,secondary
Triceps Dip (between Benches),triceps_brachii,primary
Triceps Dip (between Benches),pectoralis_major,secondary
Triceps Dip (between Benches),anterior_deltoid,secondary
Triceps Dips Floor,triceps_brachii,primary
Triceps Dips Floor,pectoralis_major,secondary
Triceps Dips Floor,anterior_deltoid,secondary
Triceps Press,triceps_brachii,primary
Triceps Press,anterior_deltoid,secondary
Triceps Stretch,triceps_brachii,primary
Triceps Stretch,lateral_deltoid,secondary
Tuck Crunch,rectus_abdominis,primary
Tuck Crunch,hip_flexors,secondary
Twin Handle Parallel Grip Lat Pulldown,latissimus_dorsi,primary
Twin Handle Parallel Grip Lat Pulldown,biceps_brachii,secondary
Twin Handle Parallel Grip Lat Pulldown,rhomboids,secondary
Twin Handle Parallel Grip Lat Pulldown,posterior_deltoid,secondary
Twist Hip Lift,gluteus_maximus,primary
Twist Hip Lift,obliques,secondary
Twist Hip Lift,hamstrings,secondary
Twisted Leg Raise,rectus_abdominis,primary
Twisted Leg Raise,obliques,secondary
Twisted Leg Raise,hip_flexors,secondary
Twisted Leg Raise (female),rectus_abdominis,primary
Twisted Leg Raise (female),obliques,secondary
Twisted Leg Raise (female),hip_flexors,secondary
Two Toe Touch (male),erector_spinae,primary
Two Toe Touch (male),hamstrings,secondary
Two Toe Touch (male),gluteus_maximus,secondary
Upper Back Stretch,trapezius,primary
Upper Back Stretch,lateral_deltoid,secondary
Upward Facing Dog,erector_spinae,primary
Upward Facing Dog,lateral_deltoid,secondary
Upward Facing Dog,pectoralis_major,secondary
V-sit On Floor,rectus_abdominis,primary
V-sit On Floor,hip_flexors,secondary
Vertical Leg Raise (on Parallel Bars),rectus_abdominis,primary
Vertical Leg Raise (on Parallel Bars),hip_flexors,secondary
Walking Lunge,gluteus_maximus,primary
Walking Lunge,quadriceps,secondary
Walking Lunge,hamstrings,secondary
Walking Lunge,calves,secondary
Weighted Bench Dip,triceps_brachii,primary
Weighted Bench Dip,pectoralis_major,secondary
Weighted Bench Dip,anterior_deltoid,secondary
Weighted Close Grip Chin-up On Dip Cage,latissimus_dorsi,primary
Weighted Close Grip Chin-up On Dip Cage,biceps_brachii,secondary
Weighted Close Grip Chin-up On Dip Cage,forearms,secondary
Weighted Cossack Squats (male),gluteus_maximus,primary
Weighted Cossack Squats (male),quadriceps,secondary
Weighted Cossack Squats (male),hamstrings,secondary
Weighted Cossack Squats (male),calves,secondary
Weighted Crunch,rectus_abdominis,primary
Weighted Crunch,obliques,secondary
Weighted Decline Sit-up,rectus_abdominis,primary
Weighted Decline Sit-up,hip_flexors,secondary
Weighted Decline Sit-up,erector_spinae,secondary
Weighted Donkey Calf Raise,calves,primary
Weighted Donkey Calf Raise,hamstrings,secondary
Weighted Donkey Calf Raise,gluteus_maximus,secondary
Weighted Drop Push Up,pectoralis_major,primary
Weighted Drop Push Up,triceps_brachii,secondary
Weighted Drop Push Up,anterior_deltoid,secondary
Weighted Front Plank,rectus_abdominis,primary
Weighted Front Plank,anterior_deltoid,secondary
Weighted Front Plank,erector_spinae,secondary
Weighted Front Raise,anterior_deltoid,primary
Weighted Front Raise,biceps_brachii,secondary
Weighted Front Raise,forearms,secondary
Weighted Hanging Leg-hip Raise,rectus_abdominis,primary
Weighted Hanging Leg-hip Raise,hip_flexors,secondary
Weighted Hanging Leg-hip Raise,erector_spinae,secondary
Weighted Hyperextension (on Stability Ball),erector_spinae,primary
Weighted Hyperextension (on Stability Ball),gluteus_maximus,secondary
Weighted Hyperextension (on Stability Ball),hamstrings,secondary
Weighted Kneeling Step With Swing,lateral_deltoid,primary
Weighted Kneeling Step With Swing,triceps_brachii,secondary
Weighted Kneeling Step With Swing,rectus_abdominis,secondary
Weighted Lunge With Swing,gluteus_maximus,primary
Weighted Lunge With Swing,quadriceps,secondary
Weighted Lunge With Swing,hamstrings,secondary
Weighted Lunge With Swing,calves,secondary
Weighted Muscle Up,latissimus_dorsi,primary
Weighted Muscle Up,biceps_brachii,secondary
Weighted Muscle Up,triceps_brachii,secondary
Weighted Muscle Up,lateral_deltoid,secondary
Weighted Muscle Up,pectoralis_major,secondary
Weighted Muscle Up (on Bar),latissimus_dorsi,primary
Weighted Muscle Up (on Bar),biceps_brachii,secondary
Weighted Muscle Up (on Bar),triceps_brachii,secondary
Weighted Muscle Up (on Bar),lateral_deltoid,secondary
Weighted Muscle Up (on Bar),forearms,secondary
Weighted One Hand Pull Up,latissimus_dorsi,primary
Weighted One Hand Pull Up,biceps_brachii,secondary
Weighted One Hand Pull Up,forearms,secondary
Weighted Overhead Crunch (on Stability Ball),rectus_abdominis,primary
Weighted Overhead Crunch (on Stability Ball),obliques,secondary
Weighted Overhead Crunch (on Stability Ball),erector_spinae,secondary
Weighted Pull-up,latissimus_dorsi,primary
Weighted Pull-up,biceps_brachii,secondary
Weighted Pull-up,forearms,secondary
Weighted Round Arm,lateral_deltoid,primary
Weighted Round Arm,triceps_brachii,secondary
Weighted Round Arm,trapezius,secondary
Weighted Russian Twist,rectus_abdominis,primary
Weighted Russian Twist,obliques,secondary
Weighted Russian Twist,erector_spinae,secondary
Weighted Russian Twist (legs Up),rectus_abdominis,primary
Weighted Russian Twist (legs Up),obliques,secondary
Weighted Russian Twist (legs Up),hip_flexors,secondary
Weighted Russian Twist V. 2,rectus_abdominis,primary
Weighted Russian Twist V. 2,obliques,secondary
Weighted Russian Twist V. 2,erector_spinae,secondary
Weighted Seated Bicep Curl (on Stability Ball),biceps_brachii,primary
Weighted Seated Bicep Curl (on Stability Ball),forearms,secondary
Weighted Seated Twist (on Stability Ball),rectus_abdominis,primary
Weighted Seated Twist (on Stability Ball),obliques,secondary
Weighted Seated Twist (on Stability Ball),erector_spinae,secondary
Weighted Side Bend (on Stability Ball),rectus_abdominis,primary
Weighted Side Bend (on Stability Ball),obliques,secondary
Weighted Side Bend (on Stability Ball),erector_spinae,secondary
Weighted Sissy Squat,quadriceps,primary
Weighted Sissy Squat,gluteus_maximus,secondary
Weighted Sissy Squat,hamstrings,secondary
Weighted Sissy Squat,calves,secondary
Weighted Squat,gluteus_maximus,primary
Weighted Squat,quadriceps,secondary
Weighted Squat,hamstrings,secondary
Weighted Squat,calves,secondary
Weighted Standing Curl,biceps_brachii,primary
Weighted Standing Curl,forearms,secondary
Weighted Standing Hand Squeeze,forearms,primary
Weighted Standing Hand Squeeze,biceps_brachii,secondary
Weighted Standing Hand Squeeze,triceps_brachii,secondary
Weighted Straight Bar Dip,pectoralis_major,primary
Weighted Straight Bar Dip,triceps_brachii,secondary
Weighted Straight Bar Dip,anterior_deltoid,secondary
Weighted Stretch Lunge,gluteus_maximus,primary
Weighted Stretch Lunge,quadriceps,secondary
Weighted Stretch Lunge,hamstrings,secondary
Weighted Stretch Lunge,calves,secondary
Weighted Svend Press,pectoralis_major,primary
Weighted Svend Press,anterior_deltoid,secondary
Weighted Svend Press,triceps_brachii,secondary
Weighted Three Bench Dips,triceps_brachii,primary
Weighted Three Bench Dips,pectoralis_major,secondary
Weighted Three Bench Dips,anterior_deltoid,secondary
Weighted Tricep Dips,triceps_brachii,primary
Weighted Tricep Dips,pectoralis_major,secondary
Weighted Tricep Dips,anterior_deltoid,secondary
Weighted Triceps Dip On High Parallel Bars,triceps_brachii,primary
