exercise_name,equipment_id,source,confidence
Lever Lying Two-one Leg Curl,7bb7197f-89dc-466a-906d-15e1b8b0906b,seed,0.9
Lever Lying Two-one Leg Curl,9e7a9577-1a5e-49bf-bf5c-7a990bbdb227,seed,0.9
Lever Lying Two-one Leg Curl,0375f89d-ad2e-42bc-a2c7-3a4482e0ffbc,seed,0.9
Lever Lying Two-one Leg Curl,7331485c-c1c0-4798-b157-b1cac104f378,seed,0.9
Lever Lying Two-one Leg Curl,1bbfc63e-e90a-4d6f-91fa-d427746c461c,seed,0.9
Lever Lying Two-one Leg Curl,468015e1-14ae-4df5-bf34-dc7e479dbc9f,seed,0.9
Lever Lying Two-one Leg Curl,5d130ddc-e1c6-45d9-af22-5378ecdc570a,seed,0.9
Lever Lying Two-one Leg Curl,7d60b6f1-912d-5d6b-9585-2ac56d8f4c1a,seed,0.9
Lever Lying Two-one Leg Curl,d12dd92d-9357-59ab-a391-9883b0bc994c,seed,0.9
Lever Bent-over Row With V-bar,dc823fdb-8cc0-59db-8d4a-7fd03575723d,seed,0.9
Lever Bent-over Row With V-bar,be8c8a43-281e-5331-8539-e5ecf1b2cba1,seed,0.9
Lever Bent-over Row With V-bar,e4b68832-bd2d-4996-a062-f08c96736e23,seed,0.9
Lever Bent-over Row With V-bar,d5123039-4a87-4e5c-97fd-bfcff2e65ed8,seed,0.9
Lever Bent-over Row With V-bar,98aeba22-b028-49c2-adfb-b74ac5384589,seed,0.9
Lever Bent-over Row With V-bar,22cbf7fd-44b5-429f-99dd-c90cf252935a,seed,0.9
Lever Bent-over Row With V-bar,462123c8-665c-4973-b92f-af706f03ca79,seed,0.9
Lever Bent-over Row With V-bar,b4b7db6f-fbd9-4a84-b21f-58328c0b0d00,seed,0.9
Lever Bent-over Row With V-bar,b6bc5c86-ff02-48a0-a35c-9ee42172700f,seed,0.9
Lever Bent-over Row With V-bar,4cfb1e70-3807-469a-8b56-072766c52ab4,seed,0.9
Lever Bent-over Row With V-bar,fde366f4-3d4a-434d-b9ea-953ac2450e3d,seed,0.9
Lever Bent-over Row With V-bar,ae593cd8-56a9-4175-ac62-599358819a80,seed,0.9
Lever Bent-over Row With V-bar,1a4c5c46-b772-42eb-8d8f-d3193c870411,seed,0.9
Lever Bent-over Row With V-bar,6d072212-c936-5af1-8dc5-6f05a5deb1b2,seed,0.9
Lever Bent-over Row With V-bar,06d73bb4-7fce-51b6-ad03-e877eb6aaaf4,seed,0.9
Lever Bent-over Row With V-bar,c92e39a8-4faf-59d4-9bcb-fad9de96c2df,seed,0.9
Lever Bent-over Row With V-bar,14eea95a-3c5f-5e5d-a31e-37ac32953b2a,seed,0.9
Cable Assisted Inverse Leg Curl,e94bec5c-a634-58e9-872f-8f63eee2b625,seed,0.7
Cable Assisted Inverse Leg Curl,bf3d0dde-84e3-510c-a43c-d0b017565431,seed,0.7
Smith Full Squat,f6fe186b-bff6-40ee-9672-23abbe856b6d,seed,0.9
Cable One Arm Pulldown,e94bec5c-a634-58e9-872f-8f63eee2b625,seed,0.7
Cable One Arm Pulldown,bf3d0dde-84e3-510c-a43c-d0b017565431,seed,0.7
Cable Kneeling Rear Delt Row (with Rope) (male),e94bec5c-a634-58e9-872f-8f63eee2b625,seed,0.7
Cable Kneeling Rear Delt Row (with Rope) (male),bf3d0dde-84e3-510c-a43c-d0b017565431,seed,0.7
Lever Standing Chest Press,13052afb-36e6-4fef-8e5d-e6048c40e9a6,seed,0.9
Lever Standing Chest Press,e4913cd6-efd3-43d5-981a-45b5bc239977,seed,0.9
Lever Standing Chest Press,4989dc12-d0be-580d-a9b6-219ebd81add2,seed,0.9
Lever Standing Chest Press,59c360a7-6bab-5bdd-af4f-f642a0b29089,seed,0.9
Lever Standing Chest Press,209b9675-eca3-4bb8-8246-42ffd3c88bfe,seed,0.9
Lever Standing Chest Press,67bda34c-d1b7-4ae7-aa43-11bb74ae40a7,seed,0.9
Lever Standing Chest Press,814ba304-6aa1-4ba7-ba97-04df06fd8848,seed,0.9
Lever Standing Chest Press,0c6816c6-27e5-4cb2-a998-09ae8ef3a566,seed,0.9
Lever Standing Chest Press,5d7c3d55-2f30-4d43-97f5-5cddce04c959,seed,0.9
Lever Standing Chest Press,15282ad6-a3fc-4be8-a95a-5e974632adff,seed,0.9
Lever Standing Chest Press,910c3910-c313-47a6-8c7f-9161eea7de3d,seed,0.9
Lever Standing Chest Press,20092f3c-4999-49bd-8ba6-4f51b5d0014e,seed,0.9
Lever Standing Chest Press,ab765661-eb45-424e-ac36-10df2dabd391,seed,0.9
Lever Standing Chest Press,5bfab158-11ac-4dac-8ea2-462a7e95b233,seed,0.9
Lever Standing Chest Press,33e41f49-5a0a-4a67-bb84-e296e897667b,seed,0.9
Lever Standing Chest Press,a330d5f3-7577-467f-8ea4-25bc6549c4d0,seed,0.9
Lever Standing Chest Press,de9899fe-ebe1-48d3-8f1d-e97fb3cab291,seed,0.9
Lever Standing Chest Press,ca83c9ee-1ef4-4061-9477-db0d4e5dc8b1,seed,0.9
Lever Standing Chest Press,8db23cf2-ff9a-580f-8615-55c1f5b7d2d8,seed,0.9
Lever Seated Crunch V. 2,03814c50-4988-42fa-9358-b09ded728116,seed,0.9
Lever Seated Crunch V. 2,c33f7772-e9ec-485b-8f23-5378f504d995,seed,0.9
Lever Seated Crunch V. 2,312c973a-1aa9-4bc2-aa19-c383ba560fcf,seed,0.9
Lever Seated Crunch V. 2,c1415ccb-9224-4781-9c84-8a74d9442f72,seed,0.9
Lever Seated Crunch V. 2,b2ccccfe-ac97-4fbc-aa75-dc92f9a9f4fb,seed,0.9
Assisted Chest Dip (kneeling),8b92bac4-98be-4277-bae3-e45b39629d22,gemini,0.7
Assisted Chest Dip (kneeling),2ca108c5-6153-5b7b-9b22-530ef902178c,gemini,0.7
Assisted Chest Dip (kneeling),91dd2f21-b791-4ea8-8305-01482d045eaa,gemini,0.7
Assisted Chest Dip (kneeling),b6f855d3-27cf-41cb-9696-fbacc05c8529,gemini,0.7
Assisted Parallel Close Grip Pull-up,2ca108c5-6153-5b7b-9b22-530ef902178c,gemini,0.7
Assisted Parallel Close Grip Pull-up,91dd2f21-b791-4ea8-8305-01482d045eaa,gemini,0.7
Assisted Parallel Close Grip Pull-up,27632a4b-d5e9-40df-ba5a-6152d4153619,gemini,0.7
Assisted Parallel Close Grip Pull-up,fa0d0b81-9759-5f4b-8567-ba9a23a0a4ea,gemini,0.7
Assisted Parallel Close Grip Pull-up,73068157-25fc-4359-817f-e4820f8eaa3f,gemini,0.7
Assisted Parallel Close Grip Pull-up,92e82d08-8376-4b76-a3f6-9701d49d33a1,gemini,0.7
Assisted Parallel Close Grip Pull-up,ec620436-cabb-4f29-8813-1645eb4bd0ee,gemini,0.7
Assisted Parallel Close Grip Pull-up,325e25e2-4b64-5d2b-8e8e-e6871f9657b3,gemini,0.7
Assisted Pull-up,2ca108c5-6153-5b7b-9b22-530ef902178c,gemini,0.7
Assisted Pull-up,91dd2f21-b791-4ea8-8305-01482d045eaa,gemini,0.7
Assisted Pull-up,27632a4b-d5e9-40df-ba5a-6152d4153619,gemini,0.7
Assisted Pull-up,fa0d0b81-9759-5f4b-8567-ba9a23a0a4ea,gemini,0.7
Assisted Pull-up,73068157-25fc-4359-817f-e4820f8eaa3f,gemini,0.7
Assisted Pull-up,92e82d08-8376-4b76-a3f6-9701d49d33a1,gemini,0.7
Assisted Pull-up,ec620436-cabb-4f29-8813-1645eb4bd0ee,gemini,0.7
Assisted Pull-up,325e25e2-4b64-5d2b-8e8e-e6871f9657b3,gemini,0.7
Lever Assisted Chin-up,2ca108c5-6153-5b7b-9b22-530ef902178c,gemini,0.7
Lever Assisted Chin-up,91dd2f21-b791-4ea8-8305-01482d045eaa,gemini,0.7
Lever Assisted Chin-up,27632a4b-d5e9-40df-ba5a-6152d4153619,gemini,0.7
Lever Assisted Chin-up,fa0d0b81-9759-5f4b-8567-ba9a23a0a4ea,gemini,0.7
Lever Assisted Chin-up,73068157-25fc-4359-817f-e4820f8eaa3f,gemini,0.7
Lever Assisted Chin-up,92e82d08-8376-4b76-a3f6-9701d49d33a1,gemini,0.7
Lever Assisted Chin-up,ec620436-cabb-4f29-8813-1645eb4bd0ee,gemini,0.7
Lever Assisted Chin-up,325e25e2-4b64-5d2b-8e8e-e6871f9657b3,gemini,0.7
Lever Deadlift,f6fe186b-bff6-40ee-9672-23abbe856b6d,gemini,0.7
Lever Gripless Shrug,f6fe186b-bff6-40ee-9672-23abbe856b6d,gemini,0.7
Lever Kneeling Twist,03814c50-4988-42fa-9358-b09ded728116,gemini,0.7
Lever Kneeling Twist,c33f7772-e9ec-485b-8f23-5378f504d995,gemini,0.7
Lever Kneeling Twist,1cf084a3-bc08-4875-9163-4e6aeee6a055,gemini,0.7
Lever Kneeling Twist,312c973a-1aa9-4bc2-aa19-c383ba560fcf,gemini,0.7
Lever Kneeling Twist,c1415ccb-9224-4781-9c84-8a74d9442f72,gemini,0.7
Lever Kneeling Twist,b2ccccfe-ac97-4fbc-aa75-dc92f9a9f4fb,gemini,0.7
Lever Seated Calf Raise,b2640296-a9cf-4722-a1b3-2eafeab53059,gemini,0.7
Lever Seated Calf Raise,602a5d88-860c-4e29-b93f-274a45b7278e,gemini,0.7
Lever Seated Calf Raise,351ce983-fa20-5676-a05c-37e7cf9b4837,gemini,0.7
Lever Seated Calf Raise,f9fadf1e-6004-5297-b8d3-7b7a9c1a1bb1,gemini,0.7
Lever Seated Calf Raise,df067c60-2308-4fde-b89c-f23caa796db7,gemini,0.7
Lever Seated Calf Raise,22523f1a-dfbf-482f-8247-196e1f894688,gemini,0.7
Lever Seated Calf Raise,1bde4266-92b5-429b-9f9d-ecbadf143715,gemini,0.7
Lever Seated Calf Raise,21524b6c-e1e3-45cc-b82e-c258dc963044,gemini,0.7
Lever Seated Calf Raise,20f53b69-e1d9-4cd1-8f40-09fe644c4141,gemini,0.7
Lever Seated Calf Raise,8e672b7c-89b9-5596-aaa4-f20d888b3386,gemini,0.7
Lever Seated Calf Raise,f19ec570-cfe3-5093-8bc2-764ce5e43d26,gemini,0.7
Lever Seated Hip Abduction,3194d412-0a32-505b-a2a7-ab0432506d7f,gemini,0.7
Lever Seated Hip Abduction,9696a691-2dff-5b7f-90d3-7ea38f576381,gemini,0.7
Lever Shrug,f6fe186b-bff6-40ee-9672-23abbe856b6d,gemini,0.7
Lever Standing Calf Raise,b2640296-a9cf-4722-a1b3-2eafeab53059,gemini,0.7
Lever Standing Calf Raise,602a5d88-860c-4e29-b93f-274a45b7278e,gemini,0.7
Lever Standing Calf Raise,351ce983-fa20-5676-a05c-37e7cf9b4837,gemini,0.7
Lever Standing Calf Raise,f9fadf1e-6004-5297-b8d3-7b7a9c1a1bb1,gemini,0.7
Lever Standing Calf Raise,df067c60-2308-4fde-b89c-f23caa796db7,gemini,0.7
Lever Standing Calf Raise,22523f1a-dfbf-482f-8247-196e1f894688,gemini,0.7
Lever Standing Calf Raise,1bde4266-92b5-429b-9f9d-ecbadf143715,gemini,0.7
Lever Standing Calf Raise,21524b6c-e1e3-45cc-b82e-c258dc963044,gemini,0.7
Lever Standing Calf Raise,20f53b69-e1d9-4cd1-8f40-09fe644c4141,gemini,0.7
Lever Standing Calf Raise,8e672b7c-89b9-5596-aaa4-f20d888b3386,gemini,0.7
Lever Standing Calf Raise,f19ec570-cfe3-5093-8bc2-764ce5e43d26,gemini,0.7
Sled 45° Calf Press,b2640296-a9cf-4722-a1b3-2eafeab53059,gemini,0.7
Sled 45° Calf Press,602a5d88-860c-4e29-b93f-274a45b7278e,gemini,0.7
Sled 45° Calf Press,351ce983-fa20-5676-a05c-37e7cf9b4837,gemini,0.7
Sled 45° Calf Press,f9fadf1e-6004-5297-b8d3-7b7a9c1a1bb1,gemini,0.7
Sled 45° Calf Press,df067c60-2308-4fde-b89c-f23caa796db7,gemini,0.7
Sled 45° Calf Press,22523f1a-dfbf-482f-8247-196e1f894688,gemini,0.7
Sled 45° Calf Press,1bde4266-92b5-429b-9f9d-ecbadf143715,gemini,0.7
Sled 45° Calf Press,21524b6c-e1e3-45cc-b82e-c258dc963044,gemini,0.7
Sled 45° Calf Press,20f53b69-e1d9-4cd1-8f40-09fe644c4141,gemini,0.7
Sled 45° Calf Press,8e672b7c-89b9-5596-aaa4-f20d888b3386,gemini,0.7
Sled 45° Calf Press,f19ec570-cfe3-5093-8bc2-764ce5e43d26,gemini,0.7
Sled Forward Angled Calf Raise,b2640296-a9cf-4722-a1b3-2eafeab53059,gemini,0.7
Sled Forward Angled Calf Raise,602a5d88-860c-4e29-b93f-274a45b7278e,gemini,0.7
Sled Forward Angled Calf Raise,351ce983-fa20-5676-a05c-37e7cf9b4837,gemini,0.7
Sled Forward Angled Calf Raise,f9fadf1e-6004-5297-b8d3-7b7a9c1a1bb1,gemini,0.7
Sled Forward Angled Calf Raise,df067c60-2308-4fde-b89c-f23caa796db7,gemini,0.7
Sled Forward Angled Calf Raise,22523f1a-dfbf-482f-8247-196e1f894688,gemini,0.7
Sled Forward Angled Calf Raise,1bde4266-92b5-429b-9f9d-ecbadf143715,gemini,0.7
Sled Forward Angled Calf Raise,21524b6c-e1e3-45cc-b82e-c258dc963044,gemini,0.7
Sled Forward Angled Calf Raise,20f53b69-e1d9-4cd1-8f40-09fe644c4141,gemini,0.7
Sled Forward Angled Calf Raise,8e672b7c-89b9-5596-aaa4-f20d888b3386,gemini,0.7
Sled Forward Angled Calf Raise,f19ec570-cfe3-5093-8bc2-764ce5e43d26,gemini,0.7
Lever Donkey Calf Raise,b2640296-a9cf-4722-a1b3-2eafeab53059,gemini,0.7
Lever Donkey Calf Raise,602a5d88-860c-4e29-b93f-274a45b7278e,gemini,0.7
Lever Donkey Calf Raise,351ce983-fa20-5676-a05c-37e7cf9b4837,gemini,0.7
Lever Donkey Calf Raise,f9fadf1e-6004-5297-b8d3-7b7a9c1a1bb1,gemini,0.7
Lever Donkey Calf Raise,df067c60-2308-4fde-b89c-f23caa796db7,gemini,0.7
Lever Donkey Calf Raise,22523f1a-dfbf-482f-8247-196e1f894688,gemini,0.7
Lever Donkey Calf Raise,1bde4266-92b5-429b-9f9d-ecbadf143715,gemini,0.7
Lever Donkey Calf Raise,21524b6c-e1e3-45cc-b82e-c258dc963044,gemini,0.7
Lever Donkey Calf Raise,20f53b69-e1d9-4cd1-8f40-09fe644c4141,gemini,0.7
Lever Donkey Calf Raise,8e672b7c-89b9-5596-aaa4-f20d888b3386,gemini,0.7
Lever Donkey Calf Raise,f19ec570-cfe3-5093-8bc2-764ce5e43d26,gemini,0.7
Hack Calf Raise,b2640296-a9cf-4722-a1b3-2eafeab53059,gemini,0.7
Hack Calf Raise,602a5d88-860c-4e29-b93f-274a45b7278e,gemini,0.7
Hack Calf Raise,351ce983-fa20-5676-a05c-37e7cf9b4837,gemini,0.7
Hack Calf Raise,f9fadf1e-6004-5297-b8d3-7b7a9c1a1bb1,gemini,0.7
Hack Calf Raise,df067c60-2308-4fde-b89c-f23caa796db7,gemini,0.7
Hack Calf Raise,22523f1a-dfbf-482f-8247-196e1f894688,gemini,0.7
Hack Calf Raise,1bde4266-92b5-429b-9f9d-ecbadf143715,gemini,0.7
Hack Calf Raise,21524b6c-e1e3-45cc-b82e-c258dc963044,gemini,0.7
Hack Calf Raise,20f53b69-e1d9-4cd1-8f40-09fe644c4141,gemini,0.7
Hack Calf Raise,8e672b7c-89b9-5596-aaa4-f20d888b3386,gemini,0.7
Hack Calf Raise,f19ec570-cfe3-5093-8bc2-764ce5e43d26,gemini,0.7
Hack One Leg Calf Raise,b2640296-a9cf-4722-a1b3-2eafeab53059,gemini,0.7
Hack One Leg Calf Raise,602a5d88-860c-4e29-b93f-274a45b7278e,gemini,0.7
Hack One Leg Calf Raise,351ce983-fa20-5676-a05c-37e7cf9b4837,gemini,0.7
Hack One Leg Calf Raise,f9fadf1e-6004-5297-b8d3-7b7a9c1a1bb1,gemini,0.7
Hack One Leg Calf Raise,df067c60-2308-4fde-b89c-f23caa796db7,gemini,0.7
Hack One Leg Calf Raise,22523f1a-dfbf-482f-8247-196e1f894688,gemini,0.7
Hack One Leg Calf Raise,1bde4266-92b5-429b-9f9d-ecbadf143715,gemini,0.7
Hack One Leg Calf Raise,21524b6c-e1e3-45cc-b82e-c258dc963044,gemini,0.7
Hack One Leg Calf Raise,20f53b69-e1d9-4cd1-8f40-09fe644c4141,gemini,0.7
Hack One Leg Calf Raise,8e672b7c-89b9-5596-aaa4-f20d888b3386,gemini,0.7
Hack One Leg Calf Raise,f19ec570-cfe3-5093-8bc2-764ce5e43d26,gemini,0.7
Lever Seated Squat Calf Raise On Leg Press Machine,b2640296-a9cf-4722-a1b3-2eafeab53059,gemini,0.7
Lever Seated Squat Calf Raise On Leg Press Machine,602a5d88-860c-4e29-b93f-274a45b7278e,gemini,0.7
Lever Seated Squat Calf Raise On Leg Press Machine,351ce983-fa20-5676-a05c-37e7cf9b4837,gemini,0.7
Lever Seated Squat Calf Raise On Leg Press Machine,f9fadf1e-6004-5297-b8d3-7b7a9c1a1bb1,gemini,0.7
Lever Seated Squat Calf Raise On Leg Press Machine,df067c60-2308-4fde-b89c-f23caa796db7,gemini,0.7
Lever Seated Squat Calf Raise On Leg Press Machine,22523f1a-dfbf-482f-8247-196e1f894688,gemini,0.7
Lever Seated Squat Calf Raise On Leg Press Machine,1bde4266-92b5-429b-9f9d-ecbadf143715,gemini,0.7
Lever Seated Squat Calf Raise On Leg Press Machine,21524b6c-e1e3-45cc-b82e-c258dc963044,gemini,0.7
Lever Seated Squat Calf Raise On Leg Press Machine,20f53b69-e1d9-4cd1-8f40-09fe644c4141,gemini,0.7
Lever Seated Squat Calf Raise On Leg Press Machine,8e672b7c-89b9-5596-aaa4-f20d888b3386,gemini,0.7
Lever Seated Squat Calf Raise On Leg Press Machine,f19ec570-cfe3-5093-8bc2-764ce5e43d26,gemini,0.7
Sled Calf Press On Leg Press,b2640296-a9cf-4722-a1b3-2eafeab53059,gemini,0.7
Sled Calf Press On Leg Press,602a5d88-860c-4e29-b93f-274a45b7278e,gemini,0.7
Sled Calf Press On Leg Press,351ce983-fa20-5676-a05c-37e7cf9b4837,gemini,0.7
Sled Calf Press On Leg Press,f9fadf1e-6004-5297-b8d3-7b7a9c1a1bb1,gemini,0.7
Sled Calf Press On Leg Press,df067c60-2308-4fde-b89c-f23caa796db7,gemini,0.7
Sled Calf Press On Leg Press,22523f1a-dfbf-482f-8247-196e1f894688,gemini,0.7
Sled Calf Press On Leg Press,1bde4266-92b5-429b-9f9d-ecbadf143715,gemini,0.7
Sled Calf Press On Leg Press,21524b6c-e1e3-45cc-b82e-c258dc963044,gemini,0.7
Sled Calf Press On Leg Press,20f53b69-e1d9-4cd1-8f40-09fe644c4141,gemini,0.7
Sled Calf Press On Leg Press,8e672b7c-89b9-5596-aaa4-f20d888b3386,gemini,0.7
Sled Calf Press On Leg Press,f19ec570-cfe3-5093-8bc2-764ce5e43d26,gemini,0.7
Sled One Leg Calf Press On Leg Press,b2640296-a9cf-4722-a1b3-2eafeab53059,gemini,0.7
Sled One Leg Calf Press On Leg Press,602a5d88-860c-4e29-b93f-274a45b7278e,gemini,0.7
Sled One Leg Calf Press On Leg Press,351ce983-fa20-5676-a05c-37e7cf9b4837,gemini,0.7
Sled One Leg Calf Press On Leg Press,f9fadf1e-6004-5297-b8d3-7b7a9c1a1bb1,gemini,0.7
Sled One Leg Calf Press On Leg Press,df067c60-2308-4fde-b89c-f23caa796db7,gemini,0.7
Sled One Leg Calf Press On Leg Press,22523f1a-dfbf-482f-8247-196e1f894688,gemini,0.7
Sled One Leg Calf Press On Leg Press,1bde4266-92b5-429b-9f9d-ecbadf143715,gemini,0.7
Sled One Leg Calf Press On Leg Press,21524b6c-e1e3-45cc-b82e-c258dc963044,gemini,0.7
Sled One Leg Calf Press On Leg Press,20f53b69-e1d9-4cd1-8f40-09fe644c4141,gemini,0.7
Sled One Leg Calf Press On Leg Press,8e672b7c-89b9-5596-aaa4-f20d888b3386,gemini,0.7
Sled One Leg Calf Press On Leg Press,f19ec570-cfe3-5093-8bc2-764ce5e43d26,gemini,0.7
Assisted Standing Chin-up,2ca108c5-6153-5b7b-9b22-530ef902178c,gemini,0.7
Assisted Standing Chin-up,91dd2f21-b791-4ea8-8305-01482d045eaa,gemini,0.7
Assisted Standing Chin-up,27632a4b-d5e9-40df-ba5a-6152d4153619,gemini,0.7
Assisted Standing Chin-up,fa0d0b81-9759-5f4b-8567-ba9a23a0a4ea,gemini,0.7
Assisted Standing Chin-up,73068157-25fc-4359-817f-e4820f8eaa3f,gemini,0.7
Assisted Standing Chin-up,92e82d08-8376-4b76-a3f6-9701d49d33a1,gemini,0.7
Assisted Standing Chin-up,ec620436-cabb-4f29-8813-1645eb4bd0ee,gemini,0.7
Assisted Standing Chin-up,325e25e2-4b64-5d2b-8e8e-e6871f9657b3,gemini,0.7
Assisted Standing Pull-up,2ca108c5-6153-5b7b-9b22-530ef902178c,gemini,0.7
Assisted Standing Pull-up,91dd2f21-b791-4ea8-8305-01482d045eaa,gemini,0.7
Assisted Standing Pull-up,27632a4b-d5e9-40df-ba5a-6152d4153619,gemini,0.7
Assisted Standing Pull-up,fa0d0b81-9759-5f4b-8567-ba9a23a0a4ea,gemini,0.7
Assisted Standing Pull-up,73068157-25fc-4359-817f-e4820f8eaa3f,gemini,0.7
Assisted Standing Pull-up,92e82d08-8376-4b76-a3f6-9701d49d33a1,gemini,0.7
Assisted Standing Pull-up,ec620436-cabb-4f29-8813-1645eb4bd0ee,gemini,0.7
Assisted Standing Pull-up,325e25e2-4b64-5d2b-8e8e-e6871f9657b3,gemini,0.7
Lever Gripless Shrug V. 2,f6fe186b-bff6-40ee-9672-23abbe856b6d,gemini,0.7
Assisted Sit-up,03814c50-4988-42fa-9358-b09ded728116,gemini,0.7
Assisted Sit-up,c33f7772-e9ec-485b-8f23-5378f504d995,gemini,0.7
Assisted Sit-up,1cf084a3-bc08-4875-9163-4e6aeee6a055,gemini,0.7
Assisted Sit-up,312c973a-1aa9-4bc2-aa19-c383ba560fcf,gemini,0.7
Assisted Sit-up,c1415ccb-9224-4781-9c84-8a74d9442f72,gemini,0.7
Assisted Sit-up,b2ccccfe-ac97-4fbc-aa75-dc92f9a9f4fb,gemini,0.7
Lever Calf Press,b2640296-a9cf-4722-a1b3-2eafeab53059,gemini,0.7
Lever Calf Press,602a5d88-860c-4e29-b93f-274a45b7278e,gemini,0.7
Lever Calf Press,351ce983-fa20-5676-a05c-37e7cf9b4837,gemini,0.7
Lever Calf Press,f9fadf1e-6004-5297-b8d3-7b7a9c1a1bb1,gemini,0.7
Lever Calf Press,df067c60-2308-4fde-b89c-f23caa796db7,gemini,0.7
Lever Calf Press,22523f1a-dfbf-482f-8247-196e1f894688,gemini,0.7
Lever Calf Press,1bde4266-92b5-429b-9f9d-ecbadf143715,gemini,0.7
Lever Calf Press,21524b6c-e1e3-45cc-b82e-c258dc963044,gemini,0.7
Lever Calf Press,20f53b69-e1d9-4cd1-8f40-09fe644c4141,gemini,0.7
Lever Calf Press,8e672b7c-89b9-5596-aaa4-f20d888b3386,gemini,0.7
Lever Calf Press,f19ec570-cfe3-5093-8bc2-764ce5e43d26,gemini,0.7
Lever Rotary Calf,b2640296-a9cf-4722-a1b3-2eafeab53059,gemini,0.7
Lever Rotary Calf,602a5d88-860c-4e29-b93f-274a45b7278e,gemini,0.7
Lever Rotary Calf,351ce983-fa20-5676-a05c-37e7cf9b4837,gemini,0.7
Lever Rotary Calf,f9fadf1e-6004-5297-b8d3-7b7a9c1a1bb1,gemini,0.7
Lever Rotary Calf,df067c60-2308-4fde-b89c-f23caa796db7,gemini,0.7
Lever Rotary Calf,22523f1a-dfbf-482f-8247-196e1f894688,gemini,0.7
Lever Rotary Calf,1bde4266-92b5-429b-9f9d-ecbadf143715,gemini,0.7
Lever Rotary Calf,21524b6c-e1e3-45cc-b82e-c258dc963044,gemini,0.7
Lever Rotary Calf,20f53b69-e1d9-4cd1-8f40-09fe644c4141,gemini,0.7
Lever Rotary Calf,8e672b7c-89b9-5596-aaa4-f20d888b3386,gemini,0.7
Lever Rotary Calf,f19ec570-cfe3-5093-8bc2-764ce5e43d26,gemini,0.7
Sled Lying Calf Press,b2640296-a9cf-4722-a1b3-2eafeab53059,gemini,0.7
Sled Lying Calf Press,602a5d88-860c-4e29-b93f-274a45b7278e,gemini,0.7
Sled Lying Calf Press,351ce983-fa20-5676-a05c-37e7cf9b4837,gemini,0.7
Sled Lying Calf Press,f9fadf1e-6004-5297-b8d3-7b7a9c1a1bb1,gemini,0.7
Sled Lying Calf Press,df067c60-2308-4fde-b89c-f23caa796db7,gemini,0.7
Sled Lying Calf Press,22523f1a-dfbf-482f-8247-196e1f894688,gemini,0.7
Sled Lying Calf Press,1bde4266-92b5-429b-9f9d-ecbadf143715,gemini,0.7
Sled Lying Calf Press,21524b6c-e1e3-45cc-b82e-c258dc963044,gemini,0.7
Sled Lying Calf Press,20f53b69-e1d9-4cd1-8f40-09fe644c4141,gemini,0.7
Sled Lying Calf Press,8e672b7c-89b9-5596-aaa4-f20d888b3386,gemini,0.7
Sled Lying Calf Press,f19ec570-cfe3-5093-8bc2-764ce5e43d26,gemini,0.7
Lever Seated Calf Press,b2640296-a9cf-4722-a1b3-2eafeab53059,gemini,0.7
Lever Seated Calf Press,602a5d88-860c-4e29-b93f-274a45b7278e,gemini,0.7
Lever Seated Calf Press,351ce983-fa20-5676-a05c-37e7cf9b4837,gemini,0.7
Lever Seated Calf Press,f9fadf1e-6004-5297-b8d3-7b7a9c1a1bb1,gemini,0.7
Lever Seated Calf Press,df067c60-2308-4fde-b89c-f23caa796db7,gemini,0.7
Lever Seated Calf Press,22523f1a-dfbf-482f-8247-196e1f894688,gemini,0.7
Lever Seated Calf Press,1bde4266-92b5-429b-9f9d-ecbadf143715,gemini,0.7
Lever Seated Calf Press,21524b6c-e1e3-45cc-b82e-c258dc963044,gemini,0.7
Lever Seated Calf Press,20f53b69-e1d9-4cd1-8f40-09fe644c4141,gemini,0.7
Lever Seated Calf Press,8e672b7c-89b9-5596-aaa4-f20d888b3386,gemini,0.7
Lever Seated Calf Press,f19ec570-cfe3-5093-8bc2-764ce5e43d26,gemini,0.7
Assisted Wide-grip Chest Dip (kneeling),8b92bac4-98be-4277-bae3-e45b39629d22,gemini,0.7
Assisted Wide-grip Chest Dip (kneeling),2ca108c5-6153-5b7b-9b22-530ef902178c,gemini,0.7
Assisted Wide-grip Chest Dip (kneeling),91dd2f21-b791-4ea8-8305-01482d045eaa,gemini,0.7
Assisted Wide-grip Chest Dip (kneeling),b6f855d3-27cf-41cb-9696-fbacc05c8529,gemini,0.7
Lever Seated Good Morning,f6fe186b-bff6-40ee-9672-23abbe856b6d,gemini,0.7
